latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-19.92313,140.19075,308.19,0.48,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,296.61,2.23,N
-19.92396,140.19534,311.03,0.48,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,296.67,1.97,N
-19.92479,140.19995,312.9,0.48,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,296.74,1.97,N
-19.92563,140.20454,308.2,0.48,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,296.59,2.17,N
-19.92929,140.20384,320.36,0.48,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,297.59,2.17,N
-19.92348,140.17166,311.14,0.48,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,296.07,3.55,N
-19.9268,140.19002,315.47,0.48,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,297.11,2.23,N
-19.92763,140.19463,312.41,0.48,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,297.07,1.97,N
-19.93012,140.20842,309.67,0.48,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,296.81,2.17,N
-19.93296,140.20311,326.49,0.48,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,297.61,4.61,N
-19.92714,140.17091,316.31,0.48,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,296.21,3.96,N
-19.93378,140.2077,316.16,0.48,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,297.45,4.61,N
-19.93745,140.207,338.64,0.48,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,298.23,4.61,N
-19.93413,140.18858,318.93,0.48,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,296.14,3.99,N
-19.93779,140.18785,314.62,0.48,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,296.02,3.13,N
-19.93862,140.19246,309.64,0.48,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,296.71,3.68,N
-19.93945,140.19708,312.42,0.48,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,296.98,3.68,N
-19.94111,140.20628,310.68,0.48,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,296.72,3.88,N
-19.94229,140.19176,339.65,0.48,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,297.43,3.68,N
-19.94678,140.19566,343.81,0.48,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,298.83,6.87,N
-19.95045,140.19493,320.5,0.48,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,296.39,6.87,N
-19.95127,140.19954,334.75,0.48,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,298.49,8.95,N
-19.95576,140.20341,350.77,0.48,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,298.85,6.66,N
-19.95493,140.19881,313.23,0.48,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,296.72,6.66,N
-18.49613,132.61407,305.23,0.5,0.66,2025-01-04,1537,N21,VIIRS,n,2.0NRT,294.54,1.94,N
-18.49715,132.61874,310.38,0.5,0.66,2025-01-04,1537,N21,VIIRS,n,2.0NRT,295.01,1.94,N
-18.50022,132.63264,313.33,0.5,0.66,2025-01-04,1537,N21,VIIRS,n,2.0NRT,295.67,2.34,N
-18.50124,132.63728,313.78,0.5,0.66,2025-01-04,1537,N21,VIIRS,n,2.0NRT,295.4,2.34,N
-18.48241,132.52327,306.26,0.51,0.66,2025-01-04,1537,N21,VIIRS,n,2.0NRT,293.66,1.07,N
-18.48662,132.5424,306.23,0.5,0.66,2025-01-04,1537,N21,VIIRS,n,2.0NRT,294.89,1.66,N
-18.48871,132.55188,315.19,0.5,0.66,2025-01-04,1537,N21,VIIRS,n,2.0NRT,294.76,3.55,N
-18.48974,132.55658,319.22,0.5,0.66,2025-01-04,1537,N21,VIIRS,n,2.0NRT,295.13,3.17,N
-18.49078,132.56126,315.95,0.5,0.66,2025-01-04,1537,N21,VIIRS,n,2.0NRT,295.28,3.17,N
-18.49181,132.56598,313.67,0.5,0.66,2025-01-04,1537,N21,VIIRS,n,2.0NRT,295.43,2.25,N
-18.49284,132.57065,310.38,0.5,0.66,2025-01-04,1537,N21,VIIRS,n,2.0NRT,295.37,2.25,N
-18.49387,132.57532,306.47,0.5,0.66,2025-01-04,1537,N21,VIIRS,n,2.0NRT,295.39,1.59,N
-18.48838,132.52177,304.82,0.51,0.66,2025-01-04,1537,N21,VIIRS,n,2.0NRT,294.79,1.59,N
-18.48366,132.52057,305.59,0.51,0.66,2025-01-04,1537,N21,VIIRS,n,2.0NRT,293.49,2.63,N
-18.49121,132.55383,319.41,0.5,0.66,2025-01-04,1537,N21,VIIRS,n,2.0NRT,295.32,5.21,N
-18.49228,132.55853,318.1,0.5,0.66,2025-01-04,1537,N21,VIIRS,n,2.0NRT,295.77,3.23,N
-18.49335,132.56323,312.68,0.5,0.66,2025-01-04,1537,N21,VIIRS,n,2.0NRT,295.9,3.23,N
-18.49441,132.56789,311.83,0.5,0.66,2025-01-04,1537,N21,VIIRS,n,2.0NRT,295.68,2.14,N
-18.49547,132.57257,308.81,0.5,0.66,2025-01-04,1537,N21,VIIRS,n,2.0NRT,295.72,2.14,N
-18.49653,132.57724,306.88,0.5,0.66,2025-01-04,1537,N21,VIIRS,n,2.0NRT,295.81,1.58,N
-18.49759,132.58191,305.71,0.5,0.66,2025-01-04,1537,N21,VIIRS,n,2.0NRT,295.36,1.58,N
-18.50182,132.60057,305.6,0.5,0.66,2025-01-04,1537,N21,VIIRS,n,2.0NRT,295.32,2.29,N
-20.48078,139.87138,311.87,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,297.05,1.06,N
-20.48449,139.87071,309.83,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,297.54,1.06,N
-20.48649,139.86052,320.37,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,297.4,2.49,N
-20.48734,139.86523,326.88,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,297.81,3.01,N
-20.49104,139.86453,322.48,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,297.15,3.01,N
-20.4902,139.85982,308.44,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,296.75,2.49,N
-20.49884,139.88686,307.36,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,294.75,0.99,N
-20.49966,139.89148,310.52,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,295.01,0.33,N
-20.52138,139.99245,334.94,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,298.67,5.17,N
-20.49927,139.86778,310.07,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,296.98,1.31,N
-20.50297,139.86705,325.05,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,298.32,3.95,N
-20.50379,139.87166,334.29,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,298.5,5.23,N
-20.52505,139.99171,331.17,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,298.73,3.81,N
-20.52873,139.991,326.41,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,297.93,3.81,N
-20.51566,139.91708,309.06,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,297.4,2.15,N
-20.51852,139.9117,331.74,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,298.97,5.67,N
-20.5324,139.99028,325.56,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,297.98,2.06,N
-20.51117,139.87012,318.5,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,298.49,3.01,N
-20.51568,139.87404,326.19,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,297.59,3.01,N
-20.53607,139.98955,323.98,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,297.18,2.06,N
-20.51979,139.89728,316.41,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,296.53,3.06,N
-20.53526,139.98494,309.38,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,296.54,2.75,N
-20.52103,139.88263,323.03,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,299.78,6.28,N
-20.52185,139.88728,338.56,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,304.52,10.32,N
-20.52267,139.89194,322.38,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,298.47,10.32,N
-20.51938,139.87332,308.91,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,296.14,2.15,N
-20.5202,139.87799,318.94,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,299.58,6.28,N
-20.5239,139.87726,353.49,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,305.77,6.28,N
-20.52472,139.8819,340.66,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,301.49,6.28,N
-20.52554,139.88654,340.53,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,301.96,10.32,N
-20.52923,139.8858,340.55,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,301.85,17.15,N
-20.52248,139.87894,344.04,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,302.33,8.45,N
-20.52332,139.88359,341.48,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,303.01,8.45,N
-20.52417,139.88823,344.71,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,303.34,16.45,N
-20.52163,139.87431,316.37,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,297.61,3.65,N
-20.52617,139.8782,339.16,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,300.97,8.45,N
-20.52701,139.88283,340.12,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,301.81,8.45,N
-20.52786,139.88748,321.46,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,302.18,16.45,N
-20.54481,139.91771,317.45,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,298.69,2.74,N
-20.55518,139.95389,309.2,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,296.88,0.75,N
-20.55802,139.94856,323.9,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,297.63,2.43,N
-20.55306,139.92108,314.78,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,298.96,2.04,N
-20.55758,139.925,325.27,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,298.79,2.04,N
-20.55674,139.92033,312.76,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,298.88,2.04,N
-20.55923,139.93416,311.24,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,298.24,2.93,N
-20.5617,139.94783,314.8,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,297.06,2.43,N
-20.56373,139.93796,323.21,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,299.29,2.14,N
-20.56456,139.94255,316.92,0.49,0.4,2025-01-04,1537,N21,VIIRS,n,2.0NRT,297.73,2.14,N
-19.71719,135.35422,309.52,0.63,0.54,2025-01-04,1537,N21,VIIRS,n,2.0NRT,296.01,6.25,N
-21.51165,145.26767,304.69,0.4,0.37,2025-01-04,1537,N21,VIIRS,n,2.0NRT,294.23,0.94,N
-21.51273,145.2686,304.63,0.4,0.37,2025-01-04,1537,N21,VIIRS,n,2.0NRT,294.23,0.85,N
-20.41823,138.60175,340.49,0.38,0.44,2025-01-04,1537,N21,VIIRS,n,2.0NRT,299.37,4.46,N
-20.41892,138.60541,329.66,0.38,0.43,2025-01-04,1537,N21,VIIRS,n,2.0NRT,297.95,4.46,N
-20.4222,138.60094,316.57,0.38,0.44,2025-01-04,1537,N21,VIIRS,n,2.0NRT,297.85,4.46,N
-20.39627,137.99391,322.01,0.42,0.45,2025-01-04,1537,N21,VIIRS,n,2.0NRT,296.49,4.08,N
-26.61403,147.05536,313.13,0.53,0.42,2025-01-04,1537,N21,VIIRS,n,2.0NRT,293.74,2.24,N
-26.61467,147.06071,312.14,0.53,0.42,2025-01-04,1537,N21,VIIRS,n,2.0NRT,292.95,2.24,N
-26.6153,147.06606,309.8,0.53,0.42,2025-01-04,1537,N21,VIIRS,n,2.0NRT,292.28,2.42,N
-26.61917,147.06544,333.01,0.53,0.42,2025-01-04,1537,N21,VIIRS,n,2.0NRT,293.86,5.63,N
-26.61853,147.06007,313.15,0.53,0.42,2025-01-04,1537,N21,VIIRS,n,2.0NRT,293.08,2.88,N
-27.34769,152.39381,300.97,0.38,0.59,2025-01-04,1537,N21,VIIRS,n,2.0NRT,288.63,0.64,N
-27.41677,153.15669,301.59,0.42,0.61,2025-01-04,1537,N21,VIIRS,n,2.0NRT,291.48,0.91,N
-27.42786,150.08025,300.68,0.54,0.51,2025-01-04,1537,N21,VIIRS,n,2.0NRT,289.47,1,N
-27.43201,150.0741,346.15,0.54,0.51,2025-01-04,1537,N21,VIIRS,n,2.0NRT,291.78,5.63,N
-27.43254,150.07959,318.82,0.54,0.51,2025-01-04,1537,N21,VIIRS,n,2.0NRT,289.91,5.63,N
-27.4367,150.07346,339,0.54,0.51,2025-01-04,1537,N21,VIIRS,n,2.0NRT,290.92,5.63,N
-27.43723,150.07892,303.58,0.54,0.51,2025-01-04,1537,N21,VIIRS,n,2.0NRT,289.47,5.63,N
-27.4643,150.06427,310.34,0.54,0.51,2025-01-04,1537,N21,VIIRS,n,2.0NRT,289.65,2.29,N
-27.92171,151.7253,303.31,0.35,0.57,2025-01-04,1537,N21,VIIRS,n,2.0NRT,286.74,0.62,N
-28.11009,151.89026,310.08,0.36,0.57,2025-01-04,1537,N21,VIIRS,n,2.0NRT,287.23,1.2,N
-28.1154,151.88985,311.93,0.36,0.57,2025-01-04,1537,N21,VIIRS,n,2.0NRT,286.74,1.32,N
-28.34405,152.17192,297.18,0.38,0.58,2025-01-04,1539,N21,VIIRS,n,2.0NRT,286.54,0.71,N
-32.1055,148.87129,353.32,0.52,0.5,2025-01-04,1539,N21,VIIRS,n,2.0NRT,279.38,14.42,N
-32.10088,148.87189,299.28,0.52,0.5,2025-01-04,1539,N21,VIIRS,n,2.0NRT,270.24,1,N
-32.10911,148.85968,301.84,0.52,0.5,2025-01-04,1539,N21,VIIRS,n,2.0NRT,280.14,2.55,N
-32.11011,148.87062,328.89,0.52,0.5,2025-01-04,1539,N21,VIIRS,n,2.0NRT,272.72,14.42,N
-32.10961,148.86513,337.6,0.52,0.5,2025-01-04,1539,N21,VIIRS,n,2.0NRT,276.57,14.42,N
-32.105,148.8658,317.82,0.52,0.5,2025-01-04,1539,N21,VIIRS,n,2.0NRT,274.7,14.42,N
-32.106,148.87686,339.02,0.52,0.5,2025-01-04,1539,N21,VIIRS,n,2.0NRT,269,7.16,N
-34.46144,150.8847,323.2,0.36,0.57,2025-01-04,1539,N21,VIIRS,n,2.0NRT,290.26,4.48,N
-34.46119,150.88075,324.78,0.36,0.57,2025-01-04,1539,N21,VIIRS,n,2.0NRT,290.28,3.42,N
-34.45561,150.87737,326.29,0.36,0.57,2025-01-04,1539,N21,VIIRS,n,2.0NRT,290.04,3.42,N
-32.11472,148.87007,297.18,0.52,0.5,2025-01-04,1539,N21,VIIRS,n,2.0NRT,273.5,0.36,N
-32.11422,148.86449,302.81,0.52,0.5,2025-01-04,1539,N21,VIIRS,n,2.0NRT,273.55,0.36,N
-32.11062,148.87627,316.49,0.52,0.5,2025-01-04,1539,N21,VIIRS,n,2.0NRT,275.72,7.16,N
-30.94144,150.95261,299.92,0.34,0.56,2025-01-04,1539,N21,VIIRS,n,2.0NRT,289.15,0.53,N
-30.12916,149.87216,308,0.57,0.52,2025-01-04,1539,N21,VIIRS,n,2.0NRT,291.17,1.15,N
-30.12948,149.87352,306.95,0.57,0.52,2025-01-04,1539,N21,VIIRS,n,2.0NRT,291.04,1.67,N
-29.07067,151.3998,298.17,0.34,0.56,2025-01-04,1539,N21,VIIRS,n,2.0NRT,286.89,0.41,N
-29.06104,151.41006,299.29,0.34,0.56,2025-01-04,1539,N21,VIIRS,n,2.0NRT,286.8,1.02,N
-28.996,152.88678,297.03,0.42,0.61,2025-01-04,1539,N21,VIIRS,n,2.0NRT,286.84,0.68,N
-40.85181,145.37944,298.6,0.42,0.45,2025-01-04,1541,N21,VIIRS,n,2.0NRT,285.52,1.25,N
-16.07786,130.70778,307.17,0.49,0.65,2025-01-04,1715,N21,VIIRS,n,2.0NRT,291.62,1.62,N
-16.07519,130.68233,313.74,0.49,0.65,2025-01-04,1715,N21,VIIRS,n,2.0NRT,292.35,3.02,N
-16.19265,132.17488,312.44,0.62,0.71,2025-01-04,1715,N21,VIIRS,n,2.0NRT,289.66,2.57,N
-16.18006,132.18221,308.05,0.62,0.71,2025-01-04,1715,N21,VIIRS,n,2.0NRT,288.96,4.46,N
-16.17788,132.15907,304.94,0.62,0.71,2025-01-04,1715,N21,VIIRS,n,2.0NRT,289.67,3.08,N
-16.08432,130.7115,336,0.49,0.65,2025-01-04,1715,N21,VIIRS,n,2.0NRT,292.81,4.27,N
-16.16423,132.15494,308.6,0.62,0.71,2025-01-04,1715,N21,VIIRS,n,2.0NRT,289.31,5.01,N
-16.16369,132.14915,308.01,0.62,0.71,2025-01-04,1715,N21,VIIRS,n,2.0NRT,289.7,3.07,N
-16.15821,132.16147,307.84,0.62,0.71,2025-01-04,1715,N21,VIIRS,n,2.0NRT,289.36,5.29,N
-16.10545,130.71405,311.42,0.49,0.65,2025-01-04,1715,N21,VIIRS,n,2.0NRT,292.64,3.38,N
-16.10498,130.70934,308.79,0.49,0.65,2025-01-04,1715,N21,VIIRS,n,2.0NRT,292.23,3.12,N
-16.09895,130.70979,315.72,0.49,0.65,2025-01-04,1715,N21,VIIRS,n,2.0NRT,292.43,2.19,N
-16.09763,130.69644,312.36,0.49,0.65,2025-01-04,1715,N21,VIIRS,n,2.0NRT,292.07,3.63,N
-16.0816,130.68564,305.54,0.49,0.65,2025-01-04,1715,N21,VIIRS,n,2.0NRT,291.99,2.91,N
-16.09722,130.69235,313.92,0.49,0.65,2025-01-04,1715,N21,VIIRS,n,2.0NRT,292.52,4.56,N
-16.09293,130.71034,306.09,0.49,0.65,2025-01-04,1715,N21,VIIRS,n,2.0NRT,292.45,2.19,N
-16.10285,130.7144,313.29,0.49,0.65,2025-01-04,1715,N21,VIIRS,n,2.0NRT,292.32,2.61,N
-16.10092,130.69618,310.76,0.49,0.65,2025-01-04,1715,N21,VIIRS,n,2.0NRT,292.1,2.83,N
-16.10047,130.69193,311.5,0.49,0.65,2025-01-04,1715,N21,VIIRS,n,2.0NRT,292.3,2.83,N
-16.10235,130.70973,320.67,0.49,0.65,2025-01-04,1715,N21,VIIRS,n,2.0NRT,292.56,2.61,N
-16.09632,130.71013,308.4,0.49,0.65,2025-01-04,1715,N21,VIIRS,n,2.0NRT,292.58,2.61,N
-16.09032,130.7108,312.06,0.49,0.65,2025-01-04,1715,N21,VIIRS,n,2.0NRT,292.29,4.27,N
-16.16537,132.157,306.81,0.62,0.71,2025-01-04,1715,N21,VIIRS,n,2.0NRT,289.56,2.96,N
-16.16479,132.15125,309.3,0.62,0.71,2025-01-04,1715,N21,VIIRS,n,2.0NRT,289.54,2.96,N
-16.15825,132.15204,310.08,0.62,0.71,2025-01-04,1715,N21,VIIRS,n,2.0NRT,289.27,5.89,N
-12.65871,124.54455,308.99,0.52,0.42,2025-01-04,1715,N21,VIIRS,n,2.0NRT,282.13,5,N
-19.90904,127.34461,330.93,0.33,0.55,2025-01-04,1717,N21,VIIRS,n,2.0NRT,297.97,10.75,N
-19.90432,127.34834,341,0.33,0.55,2025-01-04,1717,N21,VIIRS,n,2.0NRT,299.25,10.52,N
-19.90466,127.35146,329.36,0.33,0.55,2025-01-04,1717,N21,VIIRS,n,2.0NRT,296.96,10.52,N
-19.9067,127.37015,339.16,0.33,0.55,2025-01-04,1717,N21,VIIRS,n,2.0NRT,297.71,8.33,N
-19.90705,127.37328,325.29,0.33,0.55,2025-01-04,1717,N21,VIIRS,n,2.0NRT,297.23,6.23,N
-19.90398,127.34525,313.33,0.33,0.55,2025-01-04,1717,N21,VIIRS,n,2.0NRT,297.54,10.75,N
-19.90938,127.34772,353.4,0.33,0.55,2025-01-04,1717,N21,VIIRS,n,2.0NRT,309.36,10.52,N
-19.90973,127.35083,338.61,0.33,0.55,2025-01-04,1717,N21,VIIRS,n,2.0NRT,298.14,10.52,N
-19.89788,127.34793,331.53,0.33,0.55,2025-01-04,1717,N21,VIIRS,n,2.0NRT,298.15,3.91,N
-19.89725,127.34171,309.34,0.33,0.55,2025-01-04,1717,N21,VIIRS,n,2.0NRT,297.13,7.13,N
-19.8982,127.35104,314.87,0.33,0.55,2025-01-04,1717,N21,VIIRS,n,2.0NRT,296.84,3.91,N
-19.90326,127.3504,350.55,0.33,0.55,2025-01-04,1717,N21,VIIRS,n,2.0NRT,298.82,3.91,N
-19.90295,127.34728,314.67,0.33,0.55,2025-01-04,1717,N21,VIIRS,n,2.0NRT,297.99,3.91,N
-19.90518,127.36913,309.9,0.33,0.55,2025-01-04,1717,N21,VIIRS,n,2.0NRT,296.65,6.38,N
-19.90549,127.37226,319.34,0.33,0.55,2025-01-04,1717,N21,VIIRS,n,2.0NRT,297.09,6.75,N
-19.90801,127.34663,367,0.33,0.55,2025-01-04,1717,N21,VIIRS,h,2.0NRT,302.48,12.62,N
-19.90833,127.34974,354.12,0.33,0.55,2025-01-04,1717,N21,VIIRS,n,2.0NRT,301.1,12.62,N
-19.91025,127.36848,325.92,0.33,0.55,2025-01-04,1717,N21,VIIRS,n,2.0NRT,296.65,7.36,N
-18.9579,132.7946,313.65,0.73,0.76,2025-01-04,1717,N21,VIIRS,n,2.0NRT,294.66,4.42,N
-18.96266,132.76569,327.54,0.73,0.76,2025-01-04,1717,N21,VIIRS,n,2.0NRT,294.79,5.31,N
-18.96322,132.77271,308.51,0.73,0.76,2025-01-04,1717,N21,VIIRS,n,2.0NRT,294.73,11.08,N
-18.96434,132.78693,305.39,0.73,0.76,2025-01-04,1717,N21,VIIRS,n,2.0NRT,294.56,4.42,N
-16.11593,124.65501,322.79,0.39,0.44,2025-01-04,1717,N21,VIIRS,n,2.0NRT,264.86,2.96,N
-17.0968,133.34175,304.93,0.76,0.77,2025-01-04,1717,N21,VIIRS,n,2.0NRT,289.49,1.63,N
-17.09743,133.34886,302.21,0.76,0.77,2025-01-04,1717,N21,VIIRS,n,2.0NRT,289.78,1.63,N
-16.51993,127.69328,299.66,0.62,0.54,2025-01-04,1717,N21,VIIRS,n,2.0NRT,268.95,1.18,N
-16.52102,127.69299,297.45,0.62,0.54,2025-01-04,1717,N21,VIIRS,n,2.0NRT,268.93,1.42,N
-16.52729,127.70409,297.14,0.63,0.54,2025-01-04,1717,N21,VIIRS,n,2.0NRT,265.71,1.91,N
-17.0941,133.34454,303.77,0.76,0.77,2025-01-04,1717,N21,VIIRS,n,2.0NRT,289.49,3.35,N
-16.56338,127.8457,298.22,0.32,0.55,2025-01-04,1717,N21,VIIRS,n,2.0NRT,273.95,0.41,N
-19.28417,129.66806,313.51,0.46,0.63,2025-01-04,1717,N21,VIIRS,n,2.0NRT,294.63,1.97,N
-19.28365,129.66698,309.08,0.46,0.63,2025-01-04,1717,N21,VIIRS,n,2.0NRT,294.02,1.7,N
-19.20445,128.07022,307.02,0.36,0.57,2025-01-04,1717,N21,VIIRS,n,2.0NRT,294.37,0.93,N
-19.21606,128.07909,367,0.36,0.57,2025-01-04,1717,N21,VIIRS,h,2.0NRT,298.13,10.57,N
-19.20599,127.98479,309.87,0.35,0.57,2025-01-04,1717,N21,VIIRS,n,2.0NRT,294.87,2.26,N
-19.20635,127.98813,315.97,0.35,0.57,2025-01-04,1717,N21,VIIRS,n,2.0NRT,294.74,2.63,N
-19.21642,128.08247,318.66,0.36,0.57,2025-01-04,1717,N21,VIIRS,n,2.0NRT,295.66,7.15,N
-19.21302,128.00085,309.01,0.35,0.57,2025-01-04,1717,N21,VIIRS,n,2.0NRT,294.89,1.34,N
-19.21338,128.00421,315.97,0.35,0.57,2025-01-04,1717,N21,VIIRS,n,2.0NRT,295.16,1.34,N
-19.22458,128.00966,305.98,0.35,0.57,2025-01-04,1717,N21,VIIRS,n,2.0NRT,294.8,1.11,N
-19.23639,128.0697,367,0.36,0.57,2025-01-04,1717,N21,VIIRS,h,2.0NRT,298.23,12.58,N
-19.24165,128.06903,367,0.36,0.57,2025-01-04,1717,N21,VIIRS,h,2.0NRT,303.65,12.58,N
-19.24129,128.06567,309.04,0.36,0.57,2025-01-04,1717,N21,VIIRS,n,2.0NRT,295,12.58,N
-19.24201,128.07242,311.76,0.36,0.57,2025-01-04,1717,N21,VIIRS,n,2.0NRT,294.87,16.74,N
-19.23645,128.07118,347.55,0.36,0.57,2025-01-04,1717,N21,VIIRS,n,2.0NRT,296.62,10.49,N
-19.23611,128.06779,318.9,0.36,0.57,2025-01-04,1717,N21,VIIRS,n,2.0NRT,295.11,10.49,N
-19.24137,128.06711,337.02,0.36,0.57,2025-01-04,1717,N21,VIIRS,n,2.0NRT,296.56,10.49,N
-19.24171,128.07048,350.46,0.36,0.57,2025-01-04,1717,N21,VIIRS,n,2.0NRT,300.39,10.49,N
-19.24629,128.06306,333.14,0.36,0.57,2025-01-04,1717,N21,VIIRS,n,2.0NRT,295.57,17.19,N
-19.24663,128.06644,367,0.36,0.57,2025-01-04,1717,N21,VIIRS,h,2.0NRT,303.71,54.72,N
-19.24697,128.06978,315.47,0.36,0.57,2025-01-04,1717,N21,VIIRS,n,2.0NRT,296,54.72,N
-19.2519,128.06573,367,0.36,0.57,2025-01-04,1717,N21,VIIRS,h,2.0NRT,320.26,54.72,N
-19.25156,128.06241,313.88,0.36,0.57,2025-01-04,1717,N21,VIIRS,n,2.0NRT,294.7,17.19,N
-19.23394,127.78845,315.93,0.34,0.56,2025-01-04,1717,N21,VIIRS,n,2.0NRT,295.84,0.86,N
-19.23495,127.79819,306.02,0.34,0.56,2025-01-04,1717,N21,VIIRS,n,2.0NRT,295.18,0.38,N
-19.24047,127.8008,336.36,0.34,0.56,2025-01-04,1717,N21,VIIRS,n,2.0NRT,297.18,3.83,N
-19.25189,127.76006,310.42,0.34,0.56,2025-01-04,1717,N21,VIIRS,n,2.0NRT,295.2,0.93,N
-20.31174,132.37848,333.83,0.71,0.75,2025-01-04,1717,N21,VIIRS,n,2.0NRT,294.4,7.59,N
-19.86722,127.3373,323.38,0.33,0.55,2025-01-04,1717,N21,VIIRS,n,2.0NRT,297.18,5.48,N
-19.86755,127.34038,312.51,0.33,0.55,2025-01-04,1717,N21,VIIRS,n,2.0NRT,296.29,4.77,N
-19.876,127.32362,309.2,0.32,0.55,2025-01-04,1717,N21,VIIRS,n,2.0NRT,296.88,4.68,N
-19.88373,127.34779,325.39,0.33,0.55,2025-01-04,1717,N21,VIIRS,n,2.0NRT,297.67,5.61,N
-19.89217,127.33101,321.59,0.32,0.55,2025-01-04,1717,N21,VIIRS,n,2.0NRT,297.64,6.09,N
-19.89386,127.34651,317.25,0.33,0.55,2025-01-04,1717,N21,VIIRS,n,2.0NRT,297.4,3.88,N
-19.89926,127.34898,339.56,0.33,0.55,2025-01-04,1717,N21,VIIRS,n,2.0NRT,298.44,7.41,N
